Instrument,Date,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score,Resource Use Score,Emissions Score,Environmental Innovation Score
SAVA.OQ,2021-12-31T00:00:00Z,16.73636264,16.73636264,0,25.15552193,20.22314815,62.16216216,0,0,0
SAVA.OQ,,,,,,,,,,
SAVE.N,2014-12-31T00:00:00Z,,,,,,,,,
SAVE.N,2015-12-31T00:00:00Z,23.5213598,23.5213598,0,27.4880772,43.5549661,100,0,0,0
SAVE.N,2016-12-31T00:00:00Z,19.25137277,19.25137277,0,21.96940406,36.42633675,100,0,0,0
SAVE.N,2017-12-31T00:00:00Z,18.10127576,18.10127576,0,22.00388608,32.26716947,82.5,0,0,0
SAVE.N,2018-12-31T00:00:00Z,12.90908109,12.90908109,0,19.07829104,18.0266223,100,0,0,0
SAVE.N,2019-12-31T00:00:00Z,24.68487389,24.68487389,14.48374869,26.74712687,32.87001696,87.03703704,4.320987654,9.036144578,50
SAVE.N,2020-12-31T00:00:00Z,38.38421579,38.38421579,14.72822583,45.78552176,53.50943763,74.35897436,4.891304348,9.042553191,50
SBAC.OQ,2014-12-31T00:00:00Z,24.69453625,24.69453625,0,42.3888374,36.89184579,100,0,0,0
SBAC.OQ,2015-12-31T00:00:00Z,32.6635141,32.6635141,0,60.0835797,45.02655229,100,0,0,0
SBAC.OQ,2016-12-31T00:00:00Z,35.97673651,35.97673651,0,57.61953962,57.62940842,100,0,0,0
SBAC.OQ,2017-12-31T00:00:00Z,48.72980323,48.72980323,37.61743278,57.00079424,53.92869386,100,31.40243902,54.27807487,0
SBAC.OQ,2018-12-31T00:00:00Z,48.53911962,48.53911962,32.29541984,54.53306766,61.86245147,100,29.71014493,43.66515837,0
SBAC.OQ,2019-12-31T00:00:00Z,54.4789929,54.4789929,58.97256863,48.80515755,54.56358884,100,53.77697842,80.24054983,0
SBAC.OQ,2020-12-31T00:00:00Z,61.42575766,61.42575766,67.40741098,67.37399473,48.86242841,100,71.4057508,81.11782477,0
SBCF.OQ,2015-12-31T00:00:00Z,,,,,,,,,
SBCF.OQ,2016-12-31T00:00:00Z,23.43152448,23.43152448,21.15270351,36.73061402,14.48094425,100,0,0,0
SBCF.OQ,2017-12-31T00:00:00Z,24.40008894,24.40008894,0,37.27278594,16.42440864,100,0,0,0
SBCF.OQ,2018-12-31T00:00:00Z,22.23789321,22.23789321,0,34.39943448,14.3771492,100,0,0,0
SBCF.OQ,2019-12-31T00:00:00Z,24.0287131,24.0287131,1.608821403,27.2910399,28.5019084,100,0,9.652928416,0
SBCF.OQ,2020-12-31T00:00:00Z,26.39151181,26.39151181,1.771771772,29.90534108,31.39813193,100,0,10.63063063,0
SBCF.OQ,2021-12-31T00:00:00Z,20.29106441,20.29106441,1.740581784,24.81469213,21.4787037,100,0,10.4434907,0
SBFG.OQ,2017-12-31T00:00:00Z,14.87367874,14.87367874,0,6.987211297,31.68894983,100,0,0,0
SBFG.OQ,2018-12-31T00:00:00Z,13.17040168,13.17040168,0,6.717739962,27.32889628,100,0,0,0
SBFG.OQ,2019-12-31T00:00:00Z,21.11430647,21.11430647,0,12.89898035,40.87892282,100,0,0,0
SBFG.OQ,2020-12-31T00:00:00Z,21.37964099,21.37964099,0,13.89178227,40.24810274,100,0,0,0
SBFG.OQ,2021-12-31T00:00:00Z,21.48487922,21.48487922,1.740581784,16.57843167,36.14259259,100,0,10.4434907,0
SBFG.OQ,,,,,,,,,,
SBGI.OQ,2015-12-31T00:00:00Z,19.48124442,19.48124442,0,19.3359794,26.16625817,100,0,0,0
SBGI.OQ,2016-12-31T00:00:00Z,24.69539987,24.69539987,0,33.8903354,20.8205347,67.39130435,0,0,0
SBGI.OQ,2017-12-31T00:00:00Z,25.97584384,25.97584384,0,40.61340245,15.36167295,100,0,0,0
SBGI.OQ,2018-12-31T00:00:00Z,23.83315472,23.83315472,0,38.33426213,12.68441486,26.78571429,0,0,0
SBGI.OQ,2019-12-31T00:00:00Z,25.45226631,25.45226631,4.897959184,38.0298517,15.74321459,100,0,12.24489796,0
SBGI.OQ,2020-12-31T00:00:00Z,20.5394066,24.41214653,4.242424242,36.44223,15.29577739,16.66666667,0,10.60606061,0
SBGI.OQ,2021-12-31T00:00:00Z,24.61412994,24.61412994,5.234899329,34.03521528,18.66944444,72.58064516,0,13.08724832,0
SBH.N,2015-09-30T00:00:00Z,17.92789876,17.92789876,0,29.63975327,13.87867647,100,0,0,0
SBH.N,2016-09-30T00:00:00Z,28.80257957,28.80257957,0,39.85031114,30.92861206,100,0,0,0
SBH.N,2017-09-30T00:00:00Z,30.25602034,30.25602034,0,37.28711233,37.57170609,100,0,0,0
SBH.N,2018-09-30T00:00:00Z,30.60187331,30.60187331,0,35.60192308,40.34719911,100,0,0,0
SBH.N,2019-09-30T00:00:00Z,35.04842596,35.04842596,1.535087719,48.52476287,36.83138741,100,4.605263158,0,0
SBH.N,2020-09-30T00:00:00Z,44.44978964,44.44978964,1.609848485,47.9376389,61.99437214,100,4.829545455,0,0
SBH.N,2021-09-30T00:00:00Z,46.97591998,46.97591998,24.58364129,44.68347451,60.71922095,100,23.90243902,12.37373737,43.75
SBNY.OQ,2015-12-31T00:00:00Z,26.07019138,26.07019138,18.2821119,31.30998024,29.27900327,100,0,0,0
SBNY.OQ,2016-12-31T00:00:00Z,27.76664624,27.76664624,21.15270351,33.0736496,31.56143345,100,0,0,0
SBNY.OQ,2017-12-31T00:00:00Z,34.59688782,34.59688782,0,36.18355259,46.24957148,100,0,0,0
SBNY.OQ,2018-12-31T00:00:00Z,29.46244666,29.46244666,1.924818841,33.03267713,35.55851359,100,0,11.54891304,0
SBNY.OQ,2019-12-31T00:00:00Z,44.12707212,44.12707212,18.26925101,47.78480611,49.43065595,100,5.813953488,28.95878525,18.71069182
SBNY.OQ,2020-12-31T00:00:00Z,46.3790321,46.3790321,23.30451253,46.87715463,54.92253776,100,6.699029126,60.45045045,18.16939891
SBNY.OQ,2021-12-31T00:00:00Z,49.56823138,49.56823138,27.01149927,51.30643001,56.1960728,100,6.566455696,64.30615165,22.79909707
SBOW.N,2017-12-31T00:00:00Z,10.74801041,10.74801041,2.441860465,8.86562661,26.28728145,100,0,7.674418605,0
SBOW.N,2018-12-31T00:00:00Z,15.48296018,15.48296018,2.386363636,8.920818309,46.39378813,100,0,7.5,0
SBOW.N,2019-12-31T00:00:00Z,16.38530931,16.38530931,1.577761082,7.366376142,54.18681086,100,0,4.958677686,0
SBOW.N,2020-12-31T00:00:00Z,13.02019209,13.02019209,1.20523416,5.814979413,43.19809301,100,0,3.787878788,0
SBOW.N,2021-12-31T00:00:00Z,15.50814016,15.50814016,1.45155939,10.21520758,45.56352171,100,0,4.562043796,0
SBOW.N,,,,,,,,,,
SBRA.OQ,2014-12-31T00:00:00Z,,,,,,,,,
SBRA.OQ,2015-12-31T00:00:00Z,23.24127661,23.24127661,0,30.70156688,43.35171569,100,0,0,0
SBRA.OQ,2016-12-31T00:00:00Z,24.38082671,24.38082671,0,28.89386403,48.58788396,100,0,0,0
SBRA.OQ,2017-12-31T00:00:00Z,29.16326291,29.16326291,0,29.10971593,63.2373443,100,0,0,0
SBRA.OQ,2018-12-31T00:00:00Z,26.89909419,26.89909419,0,20.85904938,63.95230172,100,0,0,0
SBRA.OQ,2019-12-31T00:00:00Z,26.95940678,26.95940678,0,22.43711999,62.65797286,100,0,0,0
SBRA.OQ,2020-12-31T00:00:00Z,29.41279386,29.41279386,0,26.227632,66.71823312,100,0,0,0
SBSI.OQ,2015-12-31T00:00:00Z,,,,,,,,,
SBSI.OQ,2016-12-31T00:00:00Z,13.82797055,13.82797055,23.24383959,17.55626004,13.38594994,100,0,12.54681648,0
SBSI.OQ,2017-12-31T00:00:00Z,18.34991642,18.34991642,1.900108578,26.65974307,13.48074506,100,0,11.40065147,0
SBSI.OQ,2018-12-31T00:00:00Z,12.50229591,12.50229591,1.924818841,16.23322124,11.59290072,100,0,11.54891304,0
SBSI.OQ,2019-12-31T00:00:00Z,21.7433008,21.7433008,1.608821403,16.65651314,36.80555556,100,0,9.652928416,0
SBSI.OQ,2020-12-31T00:00:00Z,25.20169474,25.20169474,2.888276626,28.29812596,29.86086787,100,6.699029126,10.63063063,0
SBSI.OQ,2021-12-31T00:00:00Z,45.32120191,45.32120191,6.125405945,45.21063868,61.15185185,100,6.566455696,30.18597997,0
SBT.OQ,2017-12-31T00:00:00Z,31.16949889,31.16949889,0,34.59159616,38.92240887,100,0,0,0
SBT.OQ,2018-12-31T00:00:00Z,31.60895537,31.60895537,0,31.65296473,44.19190238,100,0,0,0
SBT.OQ,2019-12-31T00:00:00Z,25.5801203,25.5801203,0,22.09193793,40.61810857,100,0,0,0
SBT.OQ,2020-12-31T00:00:00Z,29.47623736,29.47623736,1.771771772,27.93856764,42.67659078,100,0,10.63063063,0
SBT.OQ,2021-12-31T00:00:00Z,31.52807675,31.52807675,1.740581784,35.59227078,37.84351852,100,0,10.4434907,0
SBT.OQ,,,,,,,,,,
SBTX.OQ,2020-12-31T00:00:00Z,25.44753578,25.44753578,0,40.90248088,28.33138743,100,0,0,0
SBTX.OQ,2021-12-31T00:00:00Z,20.03163489,25.19840491,0,39.21682851,29.225,14.86486486,0,0,0
SBTX.OQ,,,,,,,,,,
SBTX.OQ,,,,,,,,,,
SBUX.OQ,2015-09-27T00:00:00Z,73.54026712,73.54026712,75.62283765,67.52473728,80.68924842,81.57894737,94.55445545,52.5,91.30434783
SBUX.OQ,2016-10-02T00:00:00Z,37.70936298,62.91872596,66.31503298,68.05883838,52.15188101,12.5,80.63063063,46.58119658,91.66666667
SBUX.OQ,2017-10-01T00:00:00Z,62.63126204,62.63126204,69.13277186,68.73933697,47.6177908,90.38461538,75.66371681,58,93.47826087
SBUX.OQ,2018-09-30T00:00:00Z,51.06190222,62.65012023,78.27984012,67.32229288,41.57511337,39.47368421,95.14925373,57.66666667,92.30769231
SBUX.OQ,2019-09-29T00:00:00Z,62.86336678,62.86336678,82.55747908,67.50506737,38.17611483,83.33333333,97.27272727,64.68926554,94.11764706
SBUX.OQ,2020-09-27T00:00:00Z,38.50552335,67.52828807,83.40404375,69.30331782,50.57756335,9.482758621,98.75621891,64.88372093,94.73684211
SBUX.OQ,2021-10-03T00:00:00Z,41.21594407,68.68188815,85.75945378,68.56650536,53.48515326,13.75,98.39449541,71.08695652,91.66666667
SCCO.N,2014-12-31T00:00:00Z,47.50610406,47.50610406,52.3001286,56.8763588,25.2778625,100,53.125,62.44239631,0
SCCO.N,2015-12-31T00:00:00Z,43.85929114,43.85929114,52.22776484,53.60820236,15.88709656,100,51.15740741,64.34977578,0
SCCO.N,2016-12-31T00:00:00Z,47.3491093,47.3491093,52.29033896,53.8208058,29.66028865,93.51851852,51.52173913,64.10788382,0
SCCO.N,2017-12-31T00:00:00Z,55.46038638,55.46038638,52.9474926,72.79916201,30.64587409,90.81632653,50.2016129,66.98473282,0
SCCO.N,2018-12-31T00:00:00Z,60.65460828,60.65460828,57.61536734,70.47904925,48.90968647,100,71.97802198,54.62633452,0
SCCO.N,2019-12-31T00:00:00Z,55.86051471,55.86051471,64.83415667,67.08865348,24.59662268,100,77.07692308,65.59633028,0
SCCO.N,2020-12-31T00:00:00Z,67.77947565,67.77947565,70.02528871,72.27149832,57.19855087,98.93617021,80.18867925,74.06914894,0
SCHL.OQ,2016-05-31T00:00:00Z,40.15221592,40.15221592,3.607594937,35.72626158,58.1612628,100,12.02531646,0,0
SCHL.OQ,2017-05-31T00:00:00Z,40.0695015,40.0695015,3.987341772,38.15925623,54.61204434,100,13.29113924,0,0
SCHL.OQ,2018-05-31T00:00:00Z,38.48533976,38.48533976,4.076086957,36.0653345,53.14143095,100,13.58695652,0,0
SCHL.OQ,2019-05-31T00:00:00Z,41.49127024,41.49127024,4.471153846,34.45088847,63.10114504,100,14.90384615,0,0
SCHL.OQ,2020-05-31T00:00:00Z,42.17408872,42.17408872,3.549618321,32.92262519,67.23000584,100,11.83206107,0,0
SCHL.OQ,2021-05-31T00:00:00Z,40.36968766,40.36968766,4.24137931,33.04229925,62.06018519,100,14.13793103,0,0
SCHL.OQ,2022-05-31T00:00:00Z,42.1780602,42.1780602,21.1821868,34.51722925,59.26344542,100,60.76388889,7.382550336,0
SCHN.OQ,2015-08-31T00:00:00Z,51.43538875,51.43538875,49.72161389,49.7744614,56.61387478,100,42.36111111,67.93721973,0
SCHN.OQ,2016-08-31T00:00:00Z,46.93027515,46.93027515,49.41598245,50.67742653,37.22626325,100,40.2173913,69.50207469,0
SCHN.OQ,2017-08-31T00:00:00Z,46.41102393,46.41102393,47.67728192,45.40724663,46.24113361,100,38.50806452,67.36641221,0
SCHN.OQ,2018-08-31T00:00:00Z,41.15201281,41.15201281,43.82779487,38.60370454,41.49311931,100,33.88278388,63.52313167,0
SCHN.OQ,2019-08-31T00:00:00Z,55.59681134,55.59681134,58.27263626,48.77321092,62.94458518,100,35.53846154,83.94495413,50
SCHN.OQ,2020-08-31T00:00:00Z,51.13431826,51.13431826,56.45852478,50.27371067,44.91339583,100,35.71428571,79.65425532,50
SCHN.OQ,2021-08-31T00:00:00Z,58.87648405,58.87648405,59.37178435,52.36261223,68.84206577,100,35.13189448,86.86046512,50
SCHW.N,2015-12-31T00:00:00Z,46.53584886,46.53584886,37.81927556,62.7799357,40.79452614,100,47.15909091,42.61363636,0
SCHW.N,2016-12-31T00:00:00Z,50.42791569,50.42791569,37.8019395,62.82038896,49.01166098,100,44.5,46.69811321,0
SCHW.N,2017-12-31T00:00:00Z,45.78427311,45.78427311,18.78855444,58.56958347,43.0865044,100,36.08695652,48.46153846,0
SCHW.N,2018-12-31T00:00:00Z,52.60420497,52.60420497,19.93132951,63.12229318,53.52412646,79.62962963,43.26241135,46.42857143,0
SCHW.N,2019-12-31T00:00:00Z,48.1397771,48.1397771,17.20378846,63.22877506,44.67875318,100,43.20652174,34.21052632,0
SCHW.N,2020-12-31T00:00:00Z,50.96654787,50.96654787,17.1028171,60.38672558,53.17085036,64.63414634,44.81981982,32.14285714,0
SCHW.N,2021-12-31T00:00:00Z,28.25579631,46.28431989,18.2639797,58.84534588,44.08333333,10.22727273,39.0438247,22.51908397,8.25
SCI.N,2015-12-31T00:00:00Z,20.35399751,20.35399751,10.66666667,14.98554622,40.47998366,100,0,0,40
SCI.N,2016-12-31T00:00:00Z,20.51399492,20.51399492,10.50505051,18.72857143,33.99459613,100,0,0,39.39393939
SCI.N,2017-12-31T00:00:00Z,29.58785103,29.58785103,10.09009009,17.6553288,72.28773854,100,0,0,37.83783784
SCI.N,2018-12-31T00:00:00Z,32.09630005,32.09630005,10.25641026,20.20895522,77.05047144,100,0,0,38.46153846
SCI.N,2019-12-31T00:00:00Z,33.79805077,33.79805077,16.93662218,20.73208617,76.06552163,100,13.93442623,4.761904762,37.80487805
SCI.N,2020-12-31T00:00:00Z,40.05770282,40.05770282,19.28562384,29.7554932,80.86185609,100,21.64179104,4.347826087,36.58536585
SCI.N,2021-12-31T00:00:00Z,48.08499785,48.08499785,24.92117575,42.89260115,81.34514687,100,35.91549296,3.424657534,39.36170213
SCL.N,2015-12-31T00:00:00Z,26.15573682,26.15573682,15.09712415,27.86348127,42.7989411,100,12.5,7.142857143,25.20661157
SCL.N,2016-12-31T00:00:00Z,31.28553861,31.28553861,21.42702646,31.68997561,48.01694738,100,21.97452229,15.2173913,26.74418605
SCL.N,2017-12-31T00:00:00Z,29.81246866,29.81246866,22.0564046,34.16038253,36.14754999,100,20.90909091,18.20809249,26.83823529
SCL.N,2018-12-31T00:00:00Z,33.44113895,33.44113895,22.74400361,34.95825744,49.76873838,100,21.20418848,19.94949495,26.92307692
SCL.N,2019-12-31T00:00:00Z,62.12778867,62.12778867,53.02610914,76.00838455,54.68752393,100,71.93396226,60.66666667,26.90217391
SCL.N,2020-12-31T00:00:00Z,66.38551439,66.38551439,63.50241983,77.90010224,51.96815204,100,84.03846154,78.113879,29.16666667
SCL.N,2021-12-31T00:00:00Z,73.1762978,73.1762978,70.09820237,80.67538059,65.90748723,100,94.74576271,87.13355049,29.36170213
SCOR.OQ,2015-12-31T00:00:00Z,,,,,,,,,
SCOR.OQ,2016-12-31T00:00:00Z,0.439664146,0.439664146,0,0.758527394,0.166382253,100,0,0,0
SCOR.OQ,2017-12-31T00:00:00Z,19.95786245,19.95786245,0,31.12403708,11.90835333,100,0,0,0
SCOR.OQ,2018-12-31T00:00:00Z,23.74379375,23.74379375,0,31.52747923,21.40987243,100,0,0,0
SCOR.OQ,2019-12-31T00:00:00Z,36.58638629,36.58638629,0,31.73087642,55.17493639,44.23076923,0,0,0
SCOR.OQ,2020-12-31T00:00:00Z,39.77342121,39.77342121,0,36.03469681,57.95388208,100,0,0,0
SCOR.OQ,2021-12-31T00:00:00Z,40.75726636,40.75726636,0,36.7526697,59.61574074,100,0,0,0
SCPH.OQ,2017-12-31T00:00:00Z,9.990177825,9.990177825,0,1.655879078,29.77145469,100,0,0,0
SCPH.OQ,2018-12-31T00:00:00Z,12.91528561,12.91528561,0,11.19207976,24.96173045,100,0,0,0
SCPH.OQ,2019-12-31T00:00:00Z,27.63939533,27.63939533,0,14.81985919,67.0663698,100,0,0,0
SCPH.OQ,2020-12-31T00:00:00Z,31.9662854,31.9662854,0,23.1508483,68.58240903,100,0,0,0
SCPH.OQ,2021-12-31T00:00:00Z,28.42148147,28.42148147,0,17.68790854,65.30462963,100,0,0,0
SCPH.OQ,,,,,,,,,,
SCPL.OQ,2019-12-31T00:00:00Z,,,,,,,,,
SCPL.OQ,2020-12-31T00:00:00Z,27.83500208,27.83500208,0,37.19318486,28.12706752,100,0,0,0
SCPL.OQ,,,,,,,,,,
SCPL.OQ,,,,,,,,,,
SCPS.OQ,2020-12-31T00:00:00Z,14.51443101,14.51443101,0,17.9414742,21.06830123,76.13636364,0,0,0
SCPS.OQ,2021-12-31T00:00:00Z,13.4701681,13.4701681,0,16.08937803,20.06388889,100,0,0,0
SCPS.OQ,,,,,,,,,,
SCPS.OQ,,,,,,,,,,
SCS.N,2015-02-27T00:00:00Z,85.47468932,85.47468932,81.58754033,92.12817051,79.91287842,100,98.69565217,96.90265487,39.81481481
SCS.N,2016-02-26T00:00:00Z,87.0610735,87.0610735,78.13971437,93.0340138,85.6739345,100,98.13432836,89.453125,38.28125
SCS.N,2017-02-24T00:00:00Z,86.1522996,86.1522996,78.14297216,92.00368762,84.28205522,100,98.88888889,90.35714286,36.23188406
SCS.N,2018-02-23T00:00:00Z,77.52611086,77.52611086,71.71652999,76.39618456,83.03661218,100,99.0625,71.47058824,35.54216867
SCS.N,2019-02-22T00:00:00Z,74.97940184,74.97940184,73.01094074,74.43101731,77.05803816,100,99.22680412,73.04147465,38.02083333
SCS.N,2020-02-28T00:00:00Z,72.17627527,77.68588388,73.80105128,73.99245165,85.12465231,66.66666667,99.38271605,74.62962963,38.7254902
SCS.N,2021-02-26T00:00:00Z,72.65400448,78.26255441,75.973075,74.27271811,84.96331418,67.04545455,99.82758621,79.32692308,40.25423729
SCSC.OQ,2015-06-30T00:00:00Z,,,,,,,,,
SCSC.OQ,2016-06-30T00:00:00Z,21.99306322,21.99306322,3.069767442,12.55123791,54.60039818,100,0,12.79069767,0
SCSC.OQ,2017-06-30T00:00:00Z,31.30014217,31.30014217,6.61106383,29.5458528,55.00285682,100,11,20.21276596,0
SCSC.OQ,2018-06-30T00:00:00Z,33.48469425,33.48469425,7.325602141,28.7856536,63.66389351,100,7.627118644,25.43859649,0
SCSC.OQ,2019-06-30T00:00:00Z,27.22610823,27.22610823,6.382779199,26.6491433,45.62446989,100,12.31884058,18.38235294,0
SCSC.OQ,2020-06-30T00:00:00Z,34.8224181,34.8224181,6.436673523,34.40461306,59.2222909,100,14.02439024,17.46987952,0
SCSC.OQ,2021-06-30T00:00:00Z,47.88010374,47.88010374,17.57955088,41.91340087,83.77118455,100,26.63043478,55.49450549,0
SCTL.OQ,2017-12-31T00:00:00Z,,,,,,,,,
SCTL.OQ,2018-12-31T00:00:00Z,13.52417866,13.52417866,0,15.05907891,21.14808652,100,0,0,0
SCTL.OQ,2019-12-31T00:00:00Z,17.78217887,17.78217887,0,18.89509964,29.15924512,100,0,0,0
SCTL.OQ,2020-12-31T00:00:00Z,17.3877039,17.3877039,0,19.25200136,27.35259778,100,0,0,0
SCTL.OQ,2021-12-31T00:00:00Z,23.94287878,23.94287878,21.46082993,31.01681506,15.19144317,100,32.27848101,16.59482759,0
SCTL.OQ,,,,,,,,,,
SCU.N,2016-12-31T00:00:00Z,,,,,,,,,
SCU.N,2017-12-31T00:00:00Z,,,,,,,,,
SCU.N,2018-12-31T00:00:00Z,22.3926344,22.3926344,0,43.93048521,10.92290627,100,0,0,0
SCU.N,2019-12-31T00:00:00Z,21.85227628,21.85227628,0,44.83513471,9.000212044,100,0,0,0
SCU.N,2020-12-31T00:00:00Z,25.35362123,25.35362123,0,44.19520511,17.04903678,29.26829268,0,0,0
SCU.N,,,,,,,,,,
SCVL.OQ,2016-01-31T00:00:00Z,,,,,,,,,
SCVL.OQ,2017-01-28T00:00:00Z,28.40093246,28.40093246,0,28.63900308,42.33687579,100,0,0,0
SCVL.OQ,2018-02-03T00:00:00Z,33.73511847,33.73511847,0,35.48152174,48.66222962,100,0,0,0
SCVL.OQ,2019-02-02T00:00:00Z,28.83819043,28.83819043,0,35.18482385,36.20547074,100,0,0,0
SCVL.OQ,2020-02-01T00:00:00Z,33.29847082,33.29847082,0,32.21550451,51.15100214,100,0,0,0
SCVL.OQ,2021-01-30T00:00:00Z,39.26689228,39.26689228,1.463414634,44.16636142,52.7247765,100,4.390243902,0,0
SCVL.OQ,2022-01-29T00:00:00Z,38.07605678,38.07605678,9.258115132,47.28966891,42.24768079,100,13.83495146,11.61616162,0
SCWX.OQ,2016-02-29T00:00:00Z,,,,,,,,,
SCWX.OQ,2017-02-03T00:00:00Z,23.67673679,23.67673679,0,46.07495778,11.49240087,100,0,0,0
SCWX.OQ,2018-02-02T00:00:00Z,29.4827765,29.4827765,0,44.97610258,24.98613422,100,0,0,0
SCWX.OQ,2019-02-01T00:00:00Z,25.41392036,25.41392036,0,47.80315034,13.75848176,100,0,0,0
SCWX.OQ,2020-01-31T00:00:00Z,25.74716492,25.74716492,0,51.58165669,11.22494649,100,0,0,0
SCWX.OQ,2021-01-29T00:00:00Z,26.5634591,26.5634591,0,50.35926188,14.04166667,100,0,0,0
SCWX.OQ,2022-01-28T00:00:00Z,33.82097829,33.82097829,0,49.45038238,30.50861825,100,0,0,0
SD.N,2015-12-31T00:00:00Z,22.66027617,22.66027617,6.228060089,16.54326699,57.66952614,100,6.918238994,11.17318436,0
SD.N,2016-12-31T00:00:00Z,16.75168757,18.11875976,6.121543431,14.78199291,41.6652446,15.38461538,7.692307692,9.898477157,0
SD.N,2017-12-31T00:00:00Z,14.34063942,14.34063942,4.856633192,19.4438378,19.14981145,100,6.25,7.674418605,0
SD.N,2018-12-31T00:00:00Z,20.70645309,20.70645309,4.424965738,16.91044334,51.35551858,38.88888889,5.27638191,7.5,0
SD.N,2019-12-31T00:00:00Z,14.75148971,14.75148971,2.995609289,15.42164013,30.79834606,100,3.669724771,4.958677686,0
SD.N,2020-12-31T00:00:00Z,16.37463852,16.37463852,2.73459022,14.11779443,40.40474801,73.4375,3.958333333,3.787878788,0
SD.N,2021-12-31T00:00:00Z,19.11695376,19.11695376,2.937573376,14.59693744,50.90740741,72.95081967,3.846153846,4.562043796,0
SDGR.OQ,2017-12-31T00:00:00Z,,,,,,,,,
SDGR.OQ,2018-12-31T00:00:00Z,,,,,,,,,
SDGR.OQ,2019-12-31T00:00:00Z,30.32900485,30.32900485,0,28.08228308,41.36238338,100,0,0,0
SDGR.OQ,2020-12-31T00:00:00Z,36.40801881,36.40801881,0,32.31244258,50.85717066,100,0,0,0
SDGR.OQ,2021-12-31T00:00:00Z,55.69610241,55.69610241,9.212422605,55.76034353,69.58588761,100,14.64757709,19.48453608,0
SDGR.OQ,,,,,,,,,,
SEAC.OQ,2016-01-31T00:00:00Z,,,,,,,,,
SEAC.OQ,2017-01-31T00:00:00Z,9.447256723,9.447256723,0,12.79733933,9.396640384,100,0,0,0
SEAC.OQ,2018-01-31T00:00:00Z,20.24103542,20.24103542,0,28.63154345,19.08818636,100,0,0,0
SEAC.OQ,2019-01-31T00:00:00Z,17.91257183,17.91257183,0,29.91045299,12.95483461,100,0,0,0
SEAC.OQ,2020-01-31T00:00:00Z,17.59718389,17.59718389,0,33.05314828,9.567036388,100,0,0,0
SEAC.OQ,2021-01-31T00:00:00Z,25.98583168,25.98583168,0,32.12895823,28.49166667,100,0,0,0
SEAC.OQ,2022-01-31T00:00:00Z,29.69216082,29.69216082,0,31.72599645,36.8484506,100,0,0,0
SEAS.N,2015-12-31T00:00:00Z,27.16241374,27.16241374,18.91602494,38.449732,17.65318627,100,21.28712871,19.5,0
SEAS.N,2016-12-31T00:00:00Z,37.69544404,37.69544404,36.69438669,40.81456229,33.91771827,100,41.89189189,37.17948718,0
SEAS.N,2017-12-31T00:00:00Z,23.80307698,23.80307698,19.21219272,32.071571,15.53213177,100,35.84070796,4.4,0
SEAS.N,2018-12-31T00:00:00Z,31.30236569,31.30236569,19.43781095,31.62824589,41.49164464,100,35.44776119,5.333333333,0
SEAS.N,2019-12-31T00:00:00Z,36.26627949,36.26627949,35.76061938,31.55341443,43.79067119,100,33.33333333,44.35028249,0
SEAS.N,2020-12-31T00:00:00Z,44.59368955,44.59368955,38.40290366,29.96622509,72.10659356,100,35.32338308,48.13953488,0
SEAS.N,2021-12-31T00:00:00Z,52.14883263,52.14883263,39.87738037,39.02779462,82.87469668,100,34.86238532,51.95652174,0
SEB.A,2014-12-31T00:00:00Z,,,,,,,,,
SEB.A,2015-12-31T00:00:00Z,6.889975492,6.889975492,0,12.95319329,3.993055556,100,0,0,0
SEB.A,2016-12-31T00:00:00Z,9.51765989,9.51765989,6.606060606,15.23465673,2.842718999,100,0,0,72.66666667
SEB.A,2017-12-31T00:00:00Z,9.508523144,9.508523144,6.374085684,14.66279637,4.050965604,100,0,0,70.11494253
SEB.A,2018-12-31T00:00:00Z,9.396857674,9.396857674,6.01965602,14.78932952,3.794786467,100,0,0,66.21621622
SEB.A,2019-12-31T00:00:00Z,8.873920263,8.873920263,5.996131528,14.0877374,3.031170483,100,0,0,65.95744681
SEB.A,2020-12-31T00:00:00Z,10.37533182,10.37533182,5.792207792,14.87601287,7.640591555,68.26923077,0,0,63.71428571
SEDG.OQ,2016-12-31T00:00:00Z,,,,,,,,,
SEDG.OQ,2017-12-31T00:00:00Z,24.05623495,24.05623495,0,31.99404762,44.96971775,100,0,0,0
SEDG.OQ,2018-12-31T00:00:00Z,51.28077822,51.28077822,45.8930163,63.56837607,47.55683012,100,47.91666667,38.63636364,51.78571429
SEDG.OQ,2019-12-31T00:00:00Z,65.96236098,65.96236098,61.6120571,72.53787879,65.63229113,100,65.27777778,65.27777778,53.94736842
SEDG.OQ,2020-12-31T00:00:00Z,63.61881876,70.98763751,60.49822482,65.411136,87.33683978,56.25,60.63829787,66.32653061,54
SEDG.OQ,,,,,,,,,,
SEE.N,2014-12-31T00:00:00Z,45.90754556,45.90754556,61.83464401,24.66730286,57.47640584,58.33333333,73.07692308,66.21621622,36.66666667
SEE.N,2015-12-31T00:00:00Z,43.05866039,43.05866039,55.73881671,23.6218723,56.55031163,100,81.25,40.78947368,37.09677419
SEE.N,2016-12-31T00:00:00Z,38.99706973,38.99706973,47.40227843,15.39921174,66.09434244,75,73.75,26.92307692,35.9375
SEE.N,2017-12-31T00:00:00Z,38.45268624,38.45268624,57.9076087,14.21467603,49.69176688,100,96.25,31.25,36.36363636
