,std,std,std,std,std,std,std,std,std,std,mean_change,mean_change,mean_change,mean_change,mean_change,mean_change,std_change,std_change,std_change,std_change,std_change,std_change,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%)
,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%),"D(ESG, VaR)",ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV.OQ,0.3001475608797158,-0.7496424603044801,-0.8521952086356525,1.4745465632593888,2.5495145730409163,-0.3895011809356455,0.9322818761920124,1.7401221534149436,0.6941837324867122,-1.3620296750086032,-3.0126571528300166,-0.41943364807315564,-0.4442455696117167,-3.049252768826287,-1.5903730320166578,1.5795058083462485,-3.0126571528300166,-0.41943364807315564,-0.4442455696117167,-3.049252768826287,-1.5903730320166578,1.5795058083462485,-0.3211905157876089,-1.064991058419029,-0.9179126543790747,0.5790055761259129,-0.03779577530742248,0.6930145735937462,-0.7510335474974665,1.2265996966485238,-0.3262652542135782
ADVM.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AE.A,-0.22789632183131403,-0.2561789573252973,-0.07742835232531951,-0.45894978689952715,-0.6151827896119411,-0.41281770399494605,0.03613442944855801,0.7985000908305186,-0.74767781340151,-0.7054238932942305,0.0046302159259224195,0.26856134025246314,0.669449618990105,-0.18350437765535377,-0.05336224177532177,-0.015068289514518865,0.0046302159259224195,0.26856134025246314,0.669449618990105,-0.18350437765535377,-0.05336224177532177,-0.015068289514518865,-1.3181551460266485,-1.0670087781767028,-1.7528059099842164,0.4583388330774953,-0.3261184430427014,-2.289392343483002,0.7714446680687868,1.8646440039941283,1.655089511435746
AEI.OQ,-0.7778778632749623,-0.7772240366379106,-0.646441115717301,-0.7715395369677166,-0.14377446079793324,-0.06512849474899617,-0.88674859488974,-0.47667976614836033,-0.5073153410649583,-1.3620296750086032,1.085655399455629,-0.434796629050674,0.4102715677185406,2.634792874652781,1.1578454705912131,-0.9626345807647038,1.085655399455629,-0.434796629050674,0.4102715677185406,2.634792874652781,1.1578454705912131,-0.9626345807647038,-2.226149705721794,-1.2672259485702069,-1.7049796654236853,-2.466565177187112,0.43008644525599327,-0.24568973960079846,-0.6028940196381004,0.8545413168081911,0.35601565807941127
AEIS.OQ,1.1525448172609236,1.2948378209868874,2.056172845961115,-0.34286186359603177,-0.3649798534815056,-0.2732163218389385,0.2768887587353996,0.18112543822347643,-0.31171051842721353,0.7586275822875795,0.32849851699444577,0.36056958772990605,0.7225080142081853,-0.535464054170091,-0.4265170386653842,0.4539958963933956,0.32849851699444577,0.36056958772990605,0.7225080142081853,-0.535464054170091,-0.4265170386653842,0.4539958963933956,0.27273450135165117,0.4101746452319961,0.138326804916392,0.3435355702254068,-0.1331680583416283,-0.07402225681497489,0.7759181050199563,-1.2291861450802861,0.30401793147601625
AEO.N,0.9190288586800015,2.0496819490603975,1.0227683735396267,2.731541156000151,-0.4132807156108566,0.15076187957715784,0.32617508569195675,-0.019067761795774792,0.1924863025699558,0.9744819979551648,-0.06124440791306135,-0.10154144154295983,-1.634290900952308,0.893754217558227,-0.11945760290819626,0.19281194905485965,-0.06124440791306135,-0.10154144154295983,-1.634290900952308,0.893754217558227,-0.11945760290819626,0.19281194905485965,0.38084418507227696,1.466873972821379,-0.9179866598175184,0.8072941538980097,-0.6766266610162261,-1.2633166115419585,-1.295144425234679,0.34554873122389207,0.8505627884227311
AEP.OQ,0.13659501016066597,0.23818226765568024,-0.5276491757140577,0.3994002250484218,0.3338702239116761,-0.7776577885733882,0.3084329809198088,-0.46890423896063027,-0.23969700137371824,-0.474714857053401,-0.21709626381859415,-0.35224557510698234,-0.45526800840968495,-0.04208856517227234,-0.10061218816440029,0.3920843068752022,-0.21709626381859415,-0.35224557510698234,-0.45526800840968495,-0.04208856517227234,-0.10061218816440029,0.3920843068752022,1.5211702805930731,1.7219393426851732,1.2319567875327173,0.7912780983882216,-1.0613460378673996,-0.3784017358932461,-1.3220341360008792,0.15747047384188004,-0.171884433128611
AERI.OQ,0.2110011562417241,-0.6742376966177716,-0.6151767613793456,1.7697531550192536,-0.6003694709576107,-0.1925322309137818,-0.8445086366581953,-0.679789117207417,-0.22697081627894408,-1.1842349168050663,-0.6479462824033031,-0.6178664987521114,-0.7966837197825151,0.053736424994752716,0.057766966529655,0.01526261508022871,-0.6479462824033031,-0.6178664987521114,-0.7966837197825151,0.053736424994752716,0.057766966529655,0.01526261508022871,-0.009237074526991912,-1.0256713381912517,0.049994835549487374,0.7769456159661683,0.11189234269841733,-0.19599012925987447,-0.857416510037538,-0.35537417189619347,0.3092157858718815
AFG.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-0.5465997961368347,-1.111331329170882,-0.7866759735685157,-0.11205004967833102,-1.313297327526234,0.04160543633419872,-1.3015622886875924,1.0697672576878938,-0.15436725626583728
AFIIQ.PK,0.90844796363566,0.4839475626631987,0.17207176672760335,1.2425648383072403,-0.43894964943340514,0.9904958886116834,-0.1330025870364445,-0.3558591272334416,1.1791613622386015,0.9767642272774169,0.6556786818190783,-0.0003452726798670878,0.037912074512310025,0.9603420641350309,-0.7867877811640173,2.0100015094062007,0.6556786818190783,-0.0003452726798670878,0.037912074512310025,0.9603420641350309,-0.7867877811640173,2.0100015094062007,0.2106913839012188,0.38279709126375006,0.393746045943569,-0.16932346177508453,-0.5234432208436621,-0.3546878654237479,0.18715102618827117,0.8818033250816162,0.18163955965527498
AFL.N,-0.3761781853831204,-0.4176901450032421,0.3197879539102553,-0.3552744501065308,-0.0994962199401114,0.8958814276971492,0.01457538642867023,0.2304363800409067,-0.057876779931607426,0.3051764650449031,-0.9273292581358981,-0.48427712059092115,-1.1531090272071465,-0.2290776006455246,-0.7538921983908553,0.6308509010930781,-0.9273292581358981,-0.48427712059092115,-1.1531090272071465,-0.2290776006455246,-0.7538921983908553,0.6308509010930781,0.48000392582495843,0.056944755120241705,0.3146981903696309,0.40274168967687535,0.5472377778712957,0.2655303506941014,-0.020633728585828175,-0.9360447170246279,0.24068125214973063
AGCO.N,1.0732706958006857,-0.2675770372691959,0.6906386531996,1.829980492214899,0.30834135661433437,-0.4701392123313271,0.36497041675886377,0.6404897468039137,-0.11422687054832904,0.5628104060875188,0.43620368133571785,-0.4479517751350516,0.6372876548825996,0.7126636167608986,0.5948243480768509,-0.5222140991676318,0.43620368133571785,-0.4479517751350516,0.6372876548825996,0.7126636167608986,0.5948243480768509,-0.5222140991676318,0.5736550673803711,1.7617534411755469,-0.07415163055700237,-0.43976885301109286,-0.017402643138066245,0.012936288155372174,0.755423940545785,2.3709764145882453,0.24165144269203062
AGFS.OQ,-0.8616532733727075,-0.728790783309713,-0.6503891599671188,-0.1099453679184349,-0.5140018064505317,-1.0546212799294405,0.45517399494051924,0.28736697807747796,-1.1053085567683711,-1.2364496448796558,-0.943793580342558,-0.46279945445461196,-0.26378587051571806,-0.9441427582292616,0.13578435234030578,-0.0920639760639986,-0.943793580342558,-0.46279945445461196,-0.26378587051571806,-0.9441427582292616,0.13578435234030578,-0.0920639760639986,-1.1753934666097268,-0.9984635410518788,-1.012871026883665,-0.14187263917039292,-0.46184954438329445,-0.2058753053802198,-1.1702233784969363,0.29647855653708843,-0.0019128639475598601
AGIO.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AGM.N,0.03797944795938509,-0.3764163074068477,-0.5248950183581502,0.3985287711551452,-0.6548505032639438,1.4553201562852889,2.4775571207921563,0.697842578196222,0.4037392636027505,-0.22161341934040846,0.8722484793460608,-0.28184540869168023,-0.03689751309040823,1.420977555602283,0.3184851957476541,-0.3866007253525367,0.8722484793460608,-0.28184540869168023,-0.03689751309040823,1.420977555602283,0.3184851957476541,-0.3866007253525367,-1.2320597568280987,-0.5964755706420929,-1.262683879655377,-1.242218495231856,-0.5781134632844754,1.2279670582778843,3.0677702425987134,-2.3204000896217134,-0.37350270684081965
AGNC.OQ,-0.154799459900597,-0.34689369546945775,0.6126757714134579,-0.17450051153002746,-0.6019469069254629,-0.28825861291025856,0.55195122350821,-0.17640721761786576,-0.2818725657043362,0.24782507619243116,-0.26461668474548133,-0.5870814871322307,0.764697055939221,-0.47885548933561267,-0.3214450281081554,0.6982749253555788,-0.26461668474548133,-0.5870814871322307,0.764697055939221,-0.47885548933561267,-0.3214450281081554,0.6982749253555788,-0.18252003035091963,-0.19369607793760193,0.2717589884284406,-0.157869086988615,-0.5444206592332557,-2.2196357105695044,0.6971095608785376,1.901222921709017,1.2578598221092556
AGR.N,-0.1079417610734345,-0.5867320556744192,0.41549976322956655,0.457496203265133,2.8792279710072077,1.2715040208423578,0.3348158139449042,0.5743200504344861,1.2528959101504236,0.617766942147837,-0.5284456878263213,-0.5977871155646094,-0.2774573756861672,-0.12834199220935166,0.8570252093003914,-0.2807079070026798,-0.5284456878263213,-0.5977871155646094,-0.2774573756861672,-0.12834199220935166,0.8570252093003914,-0.2807079070026798,1.5704289162426255,2.1844045180199014,1.995803642689288,-0.9469756683963854,-0.7360706770577611,0.40964497294726404,-0.8861607655710201,0.15216389082650847,-0.750457058293379
AGRX.OQ,-0.6128025099898959,-0.668657346067439,-0.35843073437985495,-0.7025449386648109,0.1715426209132984,1.1387198084885026,-1.0065081426281226,1.4954348089613891,1.6792553521375202,-1.3620296750086032,-1.4590016145360143,-0.2490856575930723,-1.208919533108818,-1.0966620656812918,4.963525455972708,-2.5054397412796834,-1.4590016145360143,-0.2490856575930723,-1.208919533108818,-1.0966620656812918,4.963525455972708,-2.5054397412796834,-0.6117833025550214,-0.9513985489817692,0.49107740541030503,-1.0440733424528115,-0.9410740554702751,2.3360945878910226,0.7117382614925571,-1.0564582244308662,-2.863779016808333
AGX.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-1.2382365976459457,-0.35936833486771214,-1.440824210525415,-1.1246611155068647,0.1078838505776503,1.0785686545043416,2.1104947470092608,-1.7654575419838634,-0.8513790139463979
AHH.N,0.024603087494593383,0.4363824930831421,0.12089412745868343,0.5132285601990372,1.480771370339432,0.27005894142358,1.0933909659789667,0.5227643128359558,0.6796389522893467,-0.0006991351235645281,0.03261883623638432,-0.02332563384282967,-1.2949933442324775,0.37252249554542766,-1.5085611229338254,0.6246988305448624,0.03261883623638432,-0.02332563384282967,-1.2949933442324775,0.37252249554542766,-1.5085611229338254,0.6246988305448624,0.572115302813657,0.4507655787050424,0.19506537383151232,1.030075651169739,-4.745981354721575,1.8713671405884331,-0.019711116007344875,0.5268167600629161,-2.8129736249344175
AHT.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AI.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AIG.N,-0.4120399693404335,-0.05455037236290014,0.7081673385945672,0.38329904760636235,-0.7674653385121869,0.029751907336083575,0.3764889492442129,0.2957477905129163,-0.6388868430556869,-0.0055822157193006795,-0.7564150878820287,-0.6546517576531469,-0.29228539248545776,-0.6029126877999376,-0.03911351451211829,0.096898542169037,-0.7564150878820287,-0.6546517576531469,-0.29228539248545776,-0.6029126877999376,-0.03911351451211829,0.096898542169037,0.8083719974195447,0.8022206251918819,0.2885491515234227,0.8420728854432242,-0.11494140702102096,-4.353713261029472,0.5909553027928686,2.001744315468406,2.9057342701884274
AILLP.PK,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AIMC.OQ,1.1878734919462703,0.04653228414073935,2.026595363504669,0.16281277071902633,-0.5354343663813464,0.32938923548247034,-0.5776841111519812,-0.6485329855066604,0.34592458222485484,0.3452253448781086,0.6673357747456482,-0.21614570014313075,1.3982329378976877,0.04568068701907535,-0.05630731598457723,0.07611978550257846,0.6673357747456482,-0.21614570014313075,1.3982329378976877,0.04568068701907535,-0.05630731598457723,0.07611978550257846,-0.02618427129901726,-0.07795759785118206,-0.11768649159456358,0.4675756121069167,-0.12363523551727446,0.038916912152138314,-0.4573877245420428,0.20377354278693938,-0.1673075357179818
AIN.N,0.6735681907562546,0.2566060293757019,0.3339946039660431,1.2229926460746399,1.7474488634805547,1.0116473606585235,0.28463615190928604,1.1659063482138956,2.274025864473221,0.9055181613676473,0.15137266557266738,0.5329416837466271,-0.13138822846581552,0.07354663803497108,-0.43725966959930784,0.7023567163998716,0.15137266557266738,0.5329416837466271,-0.13138822846581552,0.07354663803497108,-0.43725966959930784,0.7023567163998716,-0.3064806109632956,-0.6387518204783205,0.33380814896879524,-0.13867773214094511,-2.2972354484116675,2.209914575939291,-0.18350136177194007,-0.762454444070608,-3.2664959053730183
AINC.A,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-1.2424111635803874,-1.3131568048331221,-0.3978327508558878,-1.7539222090752702,-0.5508468345176845,1.3426450100642051,0.6132673971524087,-0.8716108780052002,-1.2399651083703829
AIR.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
AIRC.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-0.3421244640741941,-0.6938931177167655,0.10981707870667547,0.2666732666299782,1.0430891542510343,-0.6355531142495252,-0.5799058855690754,0.45030058728690103,0.9544278512924215
AIT.N,-1.0174261027256608,-0.45272986294619516,-0.7965452439714117,-0.7579036753740905,-0.7051423753232136,1.7305724823470436,-0.09036847179786989,-1.0406311009156886,1.082847933519444,-1.3620296750086032,-0.7383046957007683,-0.10453729127204917,-0.7954545551217844,-0.8929162657694472,-2.3104515273635116,3.3717435272808243,-0.7383046957007683,-0.10453729127204917,-0.7954545551217844,-0.8929162657694472,-2.3104515273635116,3.3717435272808243,-0.9726101536654562,-0.3985954215807058,-0.8965007023126099,-0.9621620482027872,-0.3694142335489838,-0.3990480993975668,0.04003446359901854,0.33646676886415355,0.19925829979252904
AIV.N,-0.2700883225179949,0.036216434800686884,-0.15100364660995638,0.9640736198266049,-0.46644782721370276,-0.5244993632186081,0.7810079316012155,-0.004148069803582568,-0.4710666948643665,-0.3697256989787487,-1.0933945566712995,-0.3237254995748522,-0.8028562526768289,-1.1799663737494255,-0.18126711751538074,0.23014052162488347,-1.0933945566712995,-0.3237254995748522,-0.8028562526768289,-1.1799663737494255,-0.18126711751538074,0.23014052162488347,-0.04163454585026894,-0.03362794789465379,1.1301480919723077,-0.7808339849375017,-0.14081065523427821,-1.1787524500979345,0.010038535015999009,-0.35229843274809114,1.0665442398042724
AIZ.N,-0.7008447377295779,-0.26576298306196194,-0.18969255619906825,-0.9147216986061809,-0.6935872544049319,0.37795633973618575,-0.47174043228602613,-0.6604422116365141,0.14700504239949325,0.5443217531915253,-0.7113438955816981,-0.4028177686368894,-0.5818416083049217,-0.40108223799882925,-0.4280895423223883,0.8045622626873128,-0.7113438955816981,-0.4028177686368894,-0.5818416083049217,-0.40108223799882925,-0.4280895423223883,0.8045622626873128,0.9925205582839242,-0.33304823686998075,0.6234351669150331,1.3238348259845962,0.15024695507332783,-1.1417521641419097,-0.2659019848321098,0.13952680778287394,1.047282598148949
